Ethylene,,,,,,,,,,,,,,,
Time,m2,m4,m14,m16,m18,m25,m26,m27,m28,m29,m30,m32,m40,m44,m15
8080.56,5.61E-11,4.95E-13,2.47E-11,3.11E-12,7.44E-11,1.23E-09,5.68E-09,1.26E-10,7.11E-11,5.26E-12,7.02E-13,1.09E-12,1.58E-08,1.34E-11,4.90E-11
8083.66,5.58E-11,4.99E-13,2.52E-11,2.96E-12,7.45E-11,1.23E-09,5.68E-09,1.27E-10,7.13E-11,5.24E-12,7.33E-13,1.17E-12,1.58E-08,1.32E-11,4.93E-11
8086.75,5.59E-11,4.84E-13,2.53E-11,3.03E-12,7.35E-11,1.23E-09,5.68E-09,1.27E-10,7.11E-11,5.26E-12,6.91E-13,1.13E-12,1.58E-08,1.33E-11,4.89E-11
8089.84,5.63E-11,5.02E-13,2.51E-11,3.04E-12,7.41E-11,1.23E-09,5.68E-09,1.27E-10,7.14E-11,5.30E-12,6.86E-13,1.13E-12,1.58E-08,1.33E-11,4.93E-11
8092.95,5.63E-11,5.05E-13,2.48E-11,3.00E-12,7.40E-11,1.23E-09,5.69E-09,1.27E-10,7.18E-11,5.40E-12,6.80E-13,1.15E-12,1.58E-08,1.31E-11,4.89E-11
8096.11,5.60E-11,4.79E-13,2.49E-11,3.03E-12,7.39E-11,1.23E-09,5.68E-09,1.27E-10,7.10E-11,5.16E-12,6.91E-13,1.07E-12,1.58E-08,1.31E-11,4.87E-11
8099.2,5.61E-11,4.87E-13,2.51E-11,3.10E-12,7.40E-11,1.23E-09,5.68E-09,1.27E-10,7.08E-11,5.19E-12,6.80E-13,1.16E-12,1.58E-08,1.33E-11,4.94E-11
8102.3,5.64E-11,4.91E-13,2.50E-11,3.13E-12,7.38E-11,1.23E-09,5.68E-09,1.26E-10,7.09E-11,5.28E-12,6.99E-13,1.18E-12,1.58E-08,1.31E-11,4.95E-11
8105.39,5.56E-11,4.91E-13,2.52E-11,3.05E-12,7.40E-11,1.23E-09,5.68E-09,1.27E-10,7.11E-11,5.27E-12,7.16E-13,1.12E-12,1.58E-08,1.33E-11,4.93E-11
8108.48,5.61E-11,5.21E-13,2.53E-11,3.13E-12,7.43E-11,1.23E-09,5.68E-09,1.26E-10,7.16E-11,5.14E-12,6.52E-13,1.09E-12,1.58E-08,1.33E-11,4.92E-11
8111.58,5.57E-11,4.86E-13,2.52E-11,3.13E-12,7.37E-11,1.23E-09,5.68E-09,1.26E-10,7.11E-11,5.35E-12,7.11E-13,1.17E-12,1.58E-08,1.32E-11,4.88E-11
8114.67,5.60E-11,4.85E-13,2.53E-11,3.13E-12,7.40E-11,1.23E-09,5.68E-09,1.26E-10,7.11E-11,5.22E-12,7.24E-13,1.10E-12,1.58E-08,1.32E-11,4.95E-11
8117.77,5.58E-11,5.09E-13,2.54E-11,3.12E-12,7.36E-11,1.23E-09,5.69E-09,1.26E-10,7.16E-11,5.22E-12,6.71E-13,1.14E-12,1.58E-08,1.30E-11,4.94E-11
8120.86,5.58E-11,5.19E-13,2.49E-11,3.00E-12,7.38E-11,1.23E-09,5.68E-09,1.27E-10,7.17E-11,5.25E-12,6.99E-13,1.18E-12,1.58E-08,1.33E-11,4.88E-11
8123.94,5.61E-11,4.96E-13,2.49E-11,3.04E-12,7.37E-11,1.23E-09,5.69E-09,1.26E-10,7.08E-11,5.40E-12,6.67E-13,1.18E-12,1.58E-08,1.33E-11,4.92E-11
8127.05,5.55E-11,5.30E-13,2.50E-11,3.05E-12,7.39E-11,1.23E-09,5.69E-09,1.26E-10,7.12E-11,5.11E-12,7.07E-13,1.16E-12,1.58E-08,1.34E-11,4.91E-11
8130.14,5.57E-11,4.98E-13,2.53E-11,3.16E-12,7.42E-11,1.23E-09,5.68E-09,1.27E-10,7.14E-11,5.18E-12,6.65E-13,1.11E-12,1.58E-08,1.32E-11,4.87E-11
8133.23,5.56E-11,4.96E-13,2.53E-11,3.11E-12,7.43E-11,1.24E-09,5.69E-09,1.27E-10,7.10E-11,5.23E-12,6.96E-13,1.12E-12,1.58E-08,1.32E-11,4.91E-11
8136.33,5.58E-11,5.00E-13,2.50E-11,3.06E-12,7.40E-11,1.23E-09,5.68E-09,1.27E-10,7.13E-11,5.22E-12,7.02E-13,1.15E-12,1.58E-08,1.32E-11,4.92E-11
8139.42,5.60E-11,4.87E-13,2.51E-11,3.02E-12,7.37E-11,1.23E-09,5.68E-09,1.26E-10,7.11E-11,5.18E-12,6.65E-13,1.09E-12,1.58E-08,1.32E-11,4.87E-11
8142.52,5.62E-11,4.75E-13,2.53E-11,3.12E-12,7.40E-11,1.23E-09,5.69E-09,1.27E-10,7.13E-11,5.34E-12,6.94E-13,1.14E-12,1.58E-08,1.29E-11,4.89E-11
8145.61,5.62E-11,4.78E-13,2.52E-11,3.04E-12,7.46E-11,1.23E-09,5.69E-09,1.27E-10,7.13E-11,5.25E-12,7.22E-13,1.12E-12,1.58E-08,1.33E-11,4.88E-11
8148.7,5.57E-11,4.92E-13,2.49E-11,3.04E-12,7.39E-11,1.23E-09,5.69E-09,1.27E-10,7.06E-11,5.31E-12,6.90E-13,1.14E-12,1.58E-08,1.31E-11,4.94E-11
8151.8,5.64E-11,4.93E-13,2.52E-11,3.07E-12,7.43E-11,1.23E-09,5.69E-09,1.27E-10,7.08E-11,5.27E-12,7.09E-13,1.21E-12,1.58E-08,1.34E-11,4.91E-11
8154.89,5.59E-11,4.86E-13,2.54E-11,3.06E-12,7.40E-11,1.23E-09,5.69E-09,1.27E-10,7.14E-11,5.21E-12,7.31E-13,1.12E-12,1.58E-08,1.32E-11,4.92E-11
8157.97,5.65E-11,4.91E-13,2.50E-11,3.01E-12,7.39E-11,1.23E-09,5.69E-09,1.26E-10,7.11E-11,5.06E-12,6.87E-13,1.07E-12,1.58E-08,1.31E-11,4.91E-11
8161.08,5.63E-11,4.95E-13,2.53E-11,3.06E-12,7.45E-11,1.23E-09,5.68E-09,1.27E-10,7.13E-11,5.30E-12,7.00E-13,1.12E-12,1.58E-08,1.31E-11,4.91E-11
8164.17,5.59E-11,5.02E-13,2.50E-11,2.98E-12,7.40E-11,1.23E-09,5.68E-09,1.26E-10,7.11E-11,5.22E-12,6.73E-13,1.08E-12,1.58E-08,1.29E-11,4.94E-11
8167.27,5.58E-11,5.00E-13,2.50E-11,2.97E-12,7.39E-11,1.23E-09,5.69E-09,1.27E-10,7.09E-11,5.20E-12,7.08E-13,1.13E-12,1.58E-08,1.32E-11,4.93E-11
8170.37,5.58E-11,4.86E-13,2.53E-11,3.07E-12,7.41E-11,1.23E-09,5.69E-09,1.26E-10,7.15E-11,5.13E-12,7.12E-13,1.12E-12,1.58E-08,1.32E-11,4.88E-11
8173.47,5.62E-11,4.90E-13,2.51E-11,3.03E-12,7.41E-11,1.23E-09,5.68E-09,1.26E-10,7.18E-11,5.24E-12,7.21E-13,1.11E-12,1.58E-08,1.31E-11,4.92E-11
8176.56,5.55E-11,4.90E-13,2.52E-11,3.00E-12,7.45E-11,1.23E-09,5.68E-09,1.27E-10,7.08E-11,5.28E-12,6.88E-13,1.03E-12,1.58E-08,1.30E-11,4.91E-11
8179.67,5.58E-11,5.01E-13,2.54E-11,3.12E-12,7.39E-11,1.23E-09,5.69E-09,1.26E-10,7.12E-11,5.30E-12,6.96E-13,1.16E-12,1.58E-08,1.31E-11,4.95E-11
8182.75,5.56E-11,4.81E-13,2.54E-11,3.13E-12,7.41E-11,1.23E-09,5.69E-09,1.27E-10,7.15E-11,5.41E-12,6.98E-13,1.17E-12,1.58E-08,1.32E-11,4.94E-11
8185.86,5.58E-11,4.73E-13,2.51E-11,3.09E-12,7.43E-11,1.24E-09,5.69E-09,1.26E-10,7.12E-11,5.36E-12,7.03E-13,1.11E-12,1.58E-08,1.30E-11,4.91E-11
8188.95,5.63E-11,4.86E-13,2.53E-11,3.05E-12,7.45E-11,1.24E-09,5.69E-09,1.26E-10,7.11E-11,5.13E-12,6.98E-13,1.20E-12,1.58E-08,1.30E-11,4.91E-11
8192.05,5.59E-11,4.94E-13,2.52E-11,3.10E-12,7.43E-11,1.23E-09,5.69E-09,1.27E-10,7.10E-11,5.23E-12,6.70E-13,1.12E-12,1.58E-08,1.31E-11,4.90E-11
8195.14,5.65E-11,4.86E-13,2.53E-11,3.11E-12,7.41E-11,1.23E-09,5.69E-09,1.26E-10,7.14E-11,5.25E-12,7.07E-13,1.15E-12,1.58E-08,1.30E-11,4.91E-11
8198.25,5.60E-11,4.87E-13,2.54E-11,3.02E-12,7.45E-11,1.23E-09,5.69E-09,1.27E-10,7.12E-11,5.26E-12,7.05E-13,1.05E-12,1.58E-08,1.30E-11,4.94E-11
8201.36,5.55E-11,5.01E-13,2.49E-11,2.96E-12,7.39E-11,1.24E-09,5.69E-09,1.27E-10,7.10E-11,5.33E-12,7.18E-13,1.11E-12,1.58E-08,1.29E-11,4.88E-11
8204.44,5.58E-11,5.02E-13,2.51E-11,3.06E-12,7.42E-11,1.23E-09,5.69E-09,1.27E-10,7.11E-11,5.19E-12,6.85E-13,1.08E-12,1.58E-08,1.31E-11,4.94E-11
8207.55,5.59E-11,4.90E-13,2.52E-11,3.04E-12,7.43E-11,1.24E-09,5.69E-09,1.26E-10,7.13E-11,5.22E-12,7.01E-13,1.13E-12,1.58E-08,1.29E-11,4.94E-11
8210.62,5.60E-11,5.02E-13,2.53E-11,2.99E-12,7.38E-11,1.23E-09,5.69E-09,1.26E-10,7.06E-11,5.38E-12,7.13E-13,1.14E-12,1.58E-08,1.29E-11,4.92E-11
8213.72,5.58E-11,4.97E-13,2.51E-11,3.06E-12,7.36E-11,1.23E-09,5.69E-09,1.27E-10,7.06E-11,5.19E-12,6.80E-13,1.10E-12,1.58E-08,1.30E-11,4.95E-11
8216.81,5.60E-11,5.00E-13,2.52E-11,3.02E-12,7.39E-11,1.24E-09,5.69E-09,1.27E-10,7.10E-11,5.29E-12,6.74E-13,1.11E-12,1.58E-08,1.30E-11,4.92E-11
8219.91,5.59E-11,4.99E-13,2.51E-11,2.98E-12,7.37E-11,1.23E-09,5.69E-09,1.27E-10,7.12E-11,5.18E-12,7.27E-13,1.13E-12,1.58E-08,1.31E-11,4.90E-11
8223,5.62E-11,5.00E-13,2.52E-11,3.00E-12,7.40E-11,1.23E-09,5.69E-09,1.27E-10,7.14E-11,5.20E-12,7.04E-13,1.14E-12,1.58E-08,1.31E-11,4.92E-11
8226.09,5.58E-11,4.75E-13,2.53E-11,3.13E-12,7.40E-11,1.23E-09,5.69E-09,1.27E-10,7.07E-11,5.34E-12,6.88E-13,1.17E-12,1.58E-08,1.31E-11,4.90E-11
8229.17,5.54E-11,5.10E-13,2.50E-11,3.08E-12,7.35E-11,1.24E-09,5.68E-09,1.27E-10,7.11E-11,5.34E-12,7.12E-13,1.12E-12,1.58E-08,1.32E-11,4.90E-11
8232.28,5.60E-11,4.88E-13,2.49E-11,3.02E-12,7.41E-11,1.24E-09,5.69E-09,1.27E-10,7.07E-11,5.22E-12,6.95E-13,1.12E-12,1.58E-08,1.29E-11,4.93E-11
8235.37,5.58E-11,4.93E-13,2.54E-11,3.09E-12,7.33E-11,1.24E-09,5.69E-09,1.27E-10,7.10E-11,5.15E-12,7.14E-13,1.14E-12,1.58E-08,1.31E-11,4.93E-11
8238.47,5.56E-11,4.95E-13,2.49E-11,3.12E-12,7.37E-11,1.23E-09,5.69E-09,1.27E-10,7.13E-11,5.24E-12,6.70E-13,1.16E-12,1.58E-08,1.30E-11,4.91E-11
8241.55,5.57E-11,5.10E-13,2.52E-11,3.04E-12,7.39E-11,1.23E-09,5.69E-09,1.27E-10,7.13E-11,5.23E-12,6.96E-13,1.14E-12,1.58E-08,1.30E-11,4.91E-11
8244.66,5.56E-11,4.81E-13,2.52E-11,3.04E-12,7.38E-11,1.23E-09,5.69E-09,1.26E-10,7.09E-11,5.31E-12,6.83E-13,1.17E-12,1.58E-08,1.30E-11,4.92E-11
8247.75,5.62E-11,4.93E-13,2.53E-11,3.09E-12,7.40E-11,1.23E-09,5.69E-09,1.27E-10,7.15E-11,5.32E-12,6.99E-13,1.15E-12,1.58E-08,1.30E-11,4.91E-11
8250.86,5.58E-11,5.00E-13,2.53E-11,3.07E-12,7.39E-11,1.24E-09,5.69E-09,1.27E-10,7.03E-11,5.32E-12,6.90E-13,1.14E-12,1.58E-08,1.30E-11,4.92E-11
8253.95,5.56E-11,4.87E-13,2.52E-11,3.14E-12,7.38E-11,1.23E-09,5.69E-09,1.27E-10,7.08E-11,5.40E-12,6.79E-13,1.18E-12,1.58E-08,1.30E-11,4.86E-11
8257.05,5.49E-11,5.06E-13,2.52E-11,3.02E-12,7.40E-11,1.23E-09,5.69E-09,1.27E-10,7.15E-11,5.28E-12,7.11E-13,1.14E-12,1.58E-08,1.31E-11,4.91E-11
8260.14,5.58E-11,4.96E-13,2.50E-11,3.08E-12,7.38E-11,1.24E-09,5.69E-09,1.27E-10,7.15E-11,5.27E-12,6.97E-13,1.16E-12,1.58E-08,1.30E-11,4.93E-11
8263.25,5.55E-11,5.15E-13,2.51E-11,3.07E-12,7.41E-11,1.23E-09,5.69E-09,1.26E-10,7.15E-11,5.25E-12,7.04E-13,1.12E-12,1.58E-08,1.31E-11,4.93E-11
8266.34,5.56E-11,4.98E-13,2.52E-11,2.96E-12,7.37E-11,1.24E-09,5.69E-09,1.27E-10,7.10E-11,5.24E-12,6.97E-13,1.16E-12,1.58E-08,1.29E-11,4.88E-11
8269.44,5.55E-11,4.79E-13,2.52E-11,2.95E-12,7.34E-11,1.23E-09,5.69E-09,1.27E-10,7.09E-11,5.16E-12,6.80E-13,1.11E-12,1.58E-08,1.32E-11,4.97E-11
8272.55,5.59E-11,4.85E-13,2.49E-11,3.10E-12,7.37E-11,1.23E-09,5.67E-09,1.26E-10,7.07E-11,5.28E-12,6.72E-13,1.16E-12,1.57E-08,1.28E-11,4.89E-11
8275.64,5.56E-11,4.91E-13,2.51E-11,3.09E-12,7.39E-11,1.23E-09,5.65E-09,1.26E-10,7.00E-11,5.30E-12,6.72E-13,1.16E-12,1.57E-08,1.29E-11,4.87E-11
8278.75,5.54E-11,5.08E-13,2.48E-11,3.11E-12,7.34E-11,1.22E-09,5.65E-09,1.26E-10,7.11E-11,5.35E-12,6.87E-13,1.13E-12,1.57E-08,1.32E-11,4.88E-11
8281.84,5.57E-11,4.82E-13,2.49E-11,3.00E-12,7.35E-11,1.22E-09,5.65E-09,1.26E-10,7.08E-11,5.34E-12,7.25E-13,1.16E-12,1.57E-08,1.29E-11,4.86E-11
8284.95,5.53E-11,4.85E-13,2.51E-11,3.09E-12,7.33E-11,1.22E-09,5.65E-09,1.26E-10,7.12E-11,5.20E-12,7.31E-13,1.12E-12,1.57E-08,1.29E-11,4.92E-11
8288.05,5.48E-11,4.82E-13,2.50E-11,2.98E-12,7.36E-11,1.23E-09,5.65E-09,1.26E-10,7.06E-11,5.16E-12,6.72E-13,1.13E-12,1.57E-08,1.29E-11,4.88E-11
8291.12,5.54E-11,4.96E-13,2.50E-11,2.96E-12,7.41E-11,1.22E-09,5.65E-09,1.26E-10,7.11E-11,5.31E-12,7.22E-13,1.17E-12,1.57E-08,1.29E-11,4.89E-11
8294.22,5.54E-11,4.97E-13,2.51E-11,2.96E-12,7.32E-11,1.22E-09,5.65E-09,1.25E-10,7.09E-11,5.14E-12,7.12E-13,1.12E-12,1.57E-08,1.31E-11,4.84E-11
8297.33,5.53E-11,5.12E-13,2.49E-11,3.09E-12,7.35E-11,1.22E-09,5.65E-09,1.26E-10,7.14E-11,5.27E-12,7.36E-13,1.18E-12,1.57E-08,1.29E-11,4.92E-11
8300.44,5.53E-11,4.94E-13,2.49E-11,2.99E-12,7.30E-11,1.22E-09,5.65E-09,1.26E-10,7.14E-11,5.31E-12,6.70E-13,1.13E-12,1.57E-08,1.28E-11,4.92E-11
8303.53,5.52E-11,4.89E-13,2.48E-11,3.02E-12,7.40E-11,1.23E-09,5.65E-09,1.26E-10,7.17E-11,5.19E-12,7.01E-13,1.17E-12,1.57E-08,1.28E-11,4.88E-11
8306.61,5.56E-11,4.76E-13,2.51E-11,2.97E-12,7.31E-11,1.23E-09,5.65E-09,1.26E-10,7.11E-11,5.18E-12,6.80E-13,1.14E-12,1.57E-08,1.30E-11,4.90E-11
8309.7,5.51E-11,4.85E-13,2.48E-11,3.03E-12,7.30E-11,1.22E-09,5.65E-09,1.26E-10,7.14E-11,5.13E-12,6.65E-13,1.14E-12,1.57E-08,1.28E-11,4.83E-11
8312.8,5.52E-11,4.88E-13,2.50E-11,3.01E-12,7.39E-11,1.22E-09,5.64E-09,1.26E-10,7.12E-11,5.24E-12,7.01E-13,1.18E-12,1.57E-08,1.29E-11,4.91E-11
8315.91,5.55E-11,4.72E-13,2.47E-11,3.04E-12,7.32E-11,1.23E-09,5.64E-09,1.26E-10,7.17E-11,5.31E-12,6.79E-13,1.16E-12,1.57E-08,1.28E-11,4.87E-11
8319,5.47E-11,5.08E-13,2.48E-11,2.99E-12,7.35E-11,1.23E-09,5.65E-09,1.26E-10,7.15E-11,5.19E-12,7.34E-13,1.16E-12,1.57E-08,1.29E-11,4.85E-11
8322.09,5.50E-11,5.00E-13,2.50E-11,3.03E-12,7.38E-11,1.23E-09,5.65E-09,1.26E-10,7.12E-11,5.41E-12,6.88E-13,1.17E-12,1.57E-08,1.28E-11,4.85E-11
8325.19,5.52E-11,4.97E-13,2.54E-11,3.02E-12,7.35E-11,1.22E-09,5.65E-09,1.25E-10,7.14E-11,5.22E-12,6.96E-13,1.17E-12,1.57E-08,1.30E-11,4.85E-11
8328.3,5.46E-11,4.96E-13,2.50E-11,3.12E-12,7.33E-11,1.22E-09,5.65E-09,1.26E-10,7.10E-11,5.23E-12,7.17E-13,1.15E-12,1.57E-08,1.29E-11,4.88E-11
8331.39,5.52E-11,4.95E-13,2.50E-11,2.99E-12,7.38E-11,1.22E-09,5.65E-09,1.26E-10,7.11E-11,5.25E-12,6.96E-13,1.14E-12,1.57E-08,1.30E-11,4.87E-11
8334.5,5.50E-11,4.91E-13,2.49E-11,2.92E-12,7.37E-11,1.23E-09,5.65E-09,1.25E-10,7.10E-11,5.22E-12,7.23E-13,1.20E-12,1.57E-08,1.29E-11,4.88E-11
8337.59,5.50E-11,4.81E-13,2.49E-11,3.03E-12,7.38E-11,1.23E-09,5.65E-09,1.26E-10,7.12E-11,5.24E-12,6.58E-13,1.18E-12,1.57E-08,1.30E-11,4.88E-11
8340.69,5.56E-11,4.85E-13,2.50E-11,2.94E-12,7.35E-11,1.23E-09,5.65E-09,1.26E-10,7.10E-11,5.21E-12,7.01E-13,1.15E-12,1.57E-08,1.29E-11,4.87E-11
8343.78,5.50E-11,4.88E-13,2.50E-11,3.05E-12,7.35E-11,1.23E-09,5.69E-09,1.27E-10,7.12E-11,5.23E-12,6.95E-13,1.16E-12,1.58E-08,1.29E-11,4.95E-11
8346.89,5.52E-11,5.00E-13,2.51E-11,2.93E-12,7.35E-11,1.23E-09,5.69E-09,1.26E-10,7.10E-11,5.18E-12,6.88E-13,1.12E-12,1.58E-08,1.30E-11,4.91E-11
8350,5.51E-11,4.93E-13,2.55E-11,3.07E-12,7.37E-11,1.23E-09,5.69E-09,1.27E-10,7.16E-11,5.27E-12,6.59E-13,1.17E-12,1.58E-08,1.29E-11,4.93E-11
8353.08,5.55E-11,4.87E-13,2.51E-11,3.02E-12,7.37E-11,1.23E-09,5.70E-09,1.26E-10,7.08E-11,5.32E-12,7.04E-13,1.11E-12,1.58E-08,1.28E-11,4.87E-11
8356.19,5.60E-11,4.98E-13,2.50E-11,3.11E-12,7.36E-11,1.23E-09,5.70E-09,1.26E-10,7.11E-11,5.38E-12,6.87E-13,1.13E-12,1.58E-08,1.27E-11,4.88E-11
8359.27,5.55E-11,5.04E-13,2.51E-11,3.11E-12,7.34E-11,1.23E-09,5.69E-09,1.26E-10,7.09E-11,5.31E-12,6.95E-13,1.19E-12,1.58E-08,1.31E-11,4.89E-11
8362.37,5.54E-11,4.89E-13,2.53E-11,2.93E-12,7.33E-11,1.23E-09,5.69E-09,1.27E-10,7.18E-11,5.24E-12,7.21E-13,1.14E-12,1.58E-08,1.30E-11,4.92E-11
8365.47,5.58E-11,4.97E-13,2.52E-11,2.95E-12,7.34E-11,1.24E-09,5.69E-09,1.27E-10,7.12E-11,5.28E-12,6.45E-13,1.22E-12,1.58E-08,1.28E-11,4.91E-11
8368.56,5.52E-11,5.01E-13,2.53E-11,3.03E-12,7.35E-11,1.23E-09,5.69E-09,1.26E-10,7.08E-11,5.37E-12,6.92E-13,1.14E-12,1.58E-08,1.27E-11,4.91E-11
8371.66,5.55E-11,4.96E-13,2.48E-11,2.92E-12,7.33E-11,1.23E-09,5.70E-09,1.27E-10,7.07E-11,5.21E-12,6.96E-13,1.11E-12,1.58E-08,1.29E-11,4.93E-11
8374.75,5.54E-11,5.02E-13,2.52E-11,3.11E-12,7.35E-11,1.23E-09,5.69E-09,1.27E-10,7.09E-11,5.21E-12,6.47E-13,1.12E-12,1.58E-08,1.30E-11,4.92E-11
8377.84,5.59E-11,4.89E-13,2.51E-11,3.05E-12,7.32E-11,1.23E-09,5.69E-09,1.27E-10,7.10E-11,5.28E-12,7.09E-13,1.16E-12,1.58E-08,1.31E-11,4.96E-11
8380.94,5.54E-11,4.86E-13,2.51E-11,3.09E-12,7.35E-11,1.23E-09,5.69E-09,1.26E-10,7.07E-11,5.16E-12,6.92E-13,1.17E-12,1.58E-08,1.29E-11,4.92E-11
8384.05,5.55E-11,4.89E-13,2.51E-11,2.93E-12,7.37E-11,1.23E-09,5.70E-09,1.27E-10,7.09E-11,5.18E-12,6.51E-13,1.15E-12,1.58E-08,1.28E-11,4.90E-11
8387.14,5.56E-11,5.12E-13,2.55E-11,3.01E-12,7.38E-11,1.24E-09,5.70E-09,1.27E-10,7.13E-11,5.39E-12,6.91E-13,1.16E-12,1.58E-08,1.28E-11,5.04E-11
8390.22,5.60E-11,4.92E-13,2.54E-11,3.08E-12,7.38E-11,1.24E-09,5.74E-09,1.28E-10,7.09E-11,5.28E-12,6.81E-13,1.11E-12,1.58E-08,1.31E-11,4.98E-11
8393.31,5.59E-11,4.96E-13,2.52E-11,3.08E-12,7.37E-11,1.25E-09,5.76E-09,1.29E-10,7.13E-11,5.32E-12,7.07E-13,1.10E-12,1.58E-08,1.29E-11,4.98E-11
8396.42,5.55E-11,4.98E-13,2.55E-11,3.00E-12,7.38E-11,1.25E-09,5.76E-09,1.29E-10,7.12E-11,5.16E-12,6.79E-13,1.14E-12,1.58E-08,1.30E-11,4.96E-11
8399.52,5.59E-11,5.05E-13,2.54E-11,3.12E-12,7.37E-11,1.25E-09,5.75E-09,1.28E-10,7.09E-11,5.31E-12,6.91E-13,1.14E-12,1.58E-08,1.27E-11,4.97E-11
8402.61,5.57E-11,4.90E-13,2.55E-11,3.08E-12,7.37E-11,1.25E-09,5.74E-09,1.28E-10,7.17E-11,5.36E-12,6.91E-13,1.10E-12,1.58E-08,1.29E-11,4.97E-11
8405.7,5.58E-11,4.91E-13,2.55E-11,3.19E-12,7.37E-11,1.24E-09,5.73E-09,1.28E-10,7.20E-11,5.42E-12,6.83E-13,1.13E-12,1.58E-08,1.28E-11,4.94E-11
8408.81,5.59E-11,4.96E-13,2.52E-11,3.03E-12,7.34E-11,1.24E-09,5.72E-09,1.27E-10,7.11E-11,5.23E-12,6.73E-13,1.14E-12,1.58E-08,1.27E-11,4.95E-11
8411.92,5.58E-11,4.85E-13,2.54E-11,3.07E-12,7.44E-11,1.24E-09,5.72E-09,1.27E-10,7.12E-11,5.31E-12,7.01E-13,1.14E-12,1.58E-08,1.29E-11,4.92E-11
8415,5.56E-11,5.01E-13,2.50E-11,2.97E-12,7.36E-11,1.24E-09,5.71E-09,1.27E-10,7.13E-11,5.17E-12,6.56E-13,1.10E-12,1.58E-08,1.29E-11,4.95E-11
8418.11,5.58E-11,4.85E-13,2.53E-11,3.09E-12,7.37E-11,1.24E-09,5.71E-09,1.28E-10,7.08E-11,5.23E-12,7.06E-13,1.17E-12,1.58E-08,1.27E-11,4.90E-11
8421.27,5.54E-11,4.98E-13,2.55E-11,3.04E-12,7.36E-11,1.24E-09,5.70E-09,1.27E-10,7.08E-11,5.23E-12,6.54E-13,1.12E-12,1.58E-08,1.28E-11,4.90E-11
8424.36,5.54E-11,4.73E-13,2.50E-11,3.02E-12,7.40E-11,1.24E-09,5.71E-09,1.28E-10,7.05E-11,5.43E-12,7.30E-13,1.12E-12,1.58E-08,1.29E-11,4.94E-11
8427.47,5.58E-11,5.00E-13,2.53E-11,3.02E-12,7.30E-11,1.23E-09,5.70E-09,1.27E-10,7.04E-11,5.29E-12,6.96E-13,1.13E-12,1.58E-08,1.27E-11,4.94E-11
8430.55,5.54E-11,5.03E-13,2.49E-11,2.97E-12,7.34E-11,1.24E-09,5.69E-09,1.27E-10,7.08E-11,5.22E-12,7.05E-13,1.14E-12,1.58E-08,1.31E-11,4.87E-11
8433.64,5.54E-11,4.93E-13,2.52E-11,3.08E-12,7.33E-11,1.23E-09,5.70E-09,1.27E-10,7.11E-11,5.12E-12,7.38E-13,1.16E-12,1.58E-08,1.29E-11,4.94E-11
8436.75,5.53E-11,4.95E-13,2.52E-11,3.06E-12,7.31E-11,1.23E-09,5.70E-09,1.28E-10,7.07E-11,5.19E-12,7.37E-13,1.11E-12,1.58E-08,1.29E-11,4.93E-11
8439.84,5.57E-11,4.95E-13,2.51E-11,3.13E-12,7.31E-11,1.23E-09,5.70E-09,1.27E-10,7.10E-11,5.29E-12,7.10E-13,1.12E-12,1.58E-08,1.29E-11,4.91E-11
8442.94,5.58E-11,4.90E-13,2.49E-11,3.08E-12,7.35E-11,1.24E-09,5.70E-09,1.26E-10,7.07E-11,5.22E-12,6.92E-13,1.11E-12,1.58E-08,1.29E-11,4.98E-11
8446.05,5.50E-11,4.89E-13,2.51E-11,2.99E-12,7.33E-11,1.24E-09,5.69E-09,1.27E-10,7.07E-11,5.32E-12,7.06E-13,1.10E-12,1.58E-08,1.28E-11,4.91E-11
8449.14,5.51E-11,4.79E-13,2.50E-11,3.11E-12,7.32E-11,1.24E-09,5.69E-09,1.27E-10,7.07E-11,5.21E-12,7.12E-13,1.13E-12,1.58E-08,1.28E-11,4.94E-11
8452.23,5.50E-11,5.08E-13,2.54E-11,3.09E-12,7.40E-11,1.24E-09,5.69E-09,1.27E-10,7.03E-11,5.22E-12,6.89E-13,1.12E-12,1.58E-08,1.29E-11,4.91E-11
8455.33,5.54E-11,5.00E-13,2.51E-11,3.08E-12,7.33E-11,1.24E-09,5.70E-09,1.27E-10,7.10E-11,5.31E-12,7.25E-13,1.13E-12,1.58E-08,1.27E-11,4.95E-11
8458.42,5.50E-11,4.84E-13,2.49E-11,2.98E-12,7.38E-11,1.23E-09,5.68E-09,1.26E-10,7.07E-11,5.24E-12,6.54E-13,1.11E-12,1.58E-08,1.27E-11,4.88E-11
8461.52,5.50E-11,5.00E-13,2.51E-11,3.05E-12,7.36E-11,1.22E-09,5.64E-09,1.26E-10,7.03E-11,5.27E-12,6.77E-13,1.15E-12,1.58E-08,1.26E-11,4.91E-11
8464.62,5.50E-11,5.01E-13,2.53E-11,3.06E-12,7.30E-11,1.22E-09,5.62E-09,1.27E-10,7.03E-11,5.12E-12,6.97E-13,1.12E-12,1.59E-08,1.27E-11,4.87E-11
8467.78,5.52E-11,4.97E-13,2.49E-11,2.99E-12,7.33E-11,1.22E-09,5.63E-09,1.25E-10,7.02E-11,5.17E-12,6.94E-13,1.10E-12,1.59E-08,1.28E-11,4.91E-11
